Instituição;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total Geral;AA;A;B;C;D;E;F;G;H;Total Exterior;
UNIPRIME ALLIANCE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO;1.736.243;b3S;I;2;S5;9;CASCAVEL;PR;03/2020;246.248;0;63.211;98.520;61.109;9.855;6.159;5.424;171;1.799;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO CIRCUITO CAMPOS DAS VERTENTES LTDA - SICOOB COPERMEC;2.232.383;b3S;I;2;S5;9;CLAUDIO;MG;03/2020;244.029;18.159;83.551;77.697;51.933;6.592;2.225;1.073;603;2.195;0
UNIPRIME CENTRO-OESTE DO BRASIL - COOPERATIVA DE CRÉDITO;73.647.935;b3S;I;2;S5;9;CAMPO GRANDE;MS;03/2020;243.667;0;90.303;119.795;26.398;2.306;2.261;1.214;471;918;0
COOPERATIVA DE CREDITO E ECONOMIA COM INTERACAO SOLIDARIA DE CONSTANTINA - CRESOL CONSTANTINA.;2.663.426;b3S;I;2;S5;9;CONSTANTINA;RS;03/2020;240.368;0;133.002;80.341;17.491;2.609;1.317;403;387;4.818;0
SANTINVEST S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;122.327;n1;I;2;S5;14;FLORIANOPOLIS;SC;03/2020;239.614;0;126.469;29.606;33.392;1.287;1.955;907;457;45.543;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DO ALTO PARANAÍBA LTDA - SICOOB CREDISG;3.645.752;b3S;I;2;S5;9;SAO GOTARDO;MG;03/2020;238.920;9.033;114.323;52.288;42.235;5.077;8.655;1.932;155;5.222;0
NEGRESCO S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTOS;4.379.829;n1;I;2;S5;14;CURITIBA;PR;03/2020;236.319;0;124.970;20.794;13.081;9.083;7.363;7.037;6.815;47.175;0
BANCO TRICURY S.A.;57.839.805;b2;I;2;S4;8;SAO PAULO;SP;03/2020;236.074;252;57.364;105.046;65.104;4.049;3.375;0;0;882;0
COOPERATIVA SICOOB UNIMAIS METROPOLITANA – COOPERATIVA DE CRÉDITO.;259.231;b3S;I;2;S5;9;SANTOS;SP;03/2020;234.545;55.633;63.979;36.407;51.860;11.598;4.054;5.144;1.724;4.145;0
COOPERATIVA DE CRÉDITO - SICREDI RIO GRANDE DO NORTE;70.038.237;b3S;I;2;S5;9;NATAL;RN;03/2020;233.907;0;87.130;83.240;36.229;9.645;9.287;673;2.341;5.361;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8.742.188;b3S;I;2;S5;9;CUIABA;MT;03/2020;233.441;13.809;55.926;56.840;52.673;19.096;13.177;6.994;4.100;10.826;0
FINAMAX S.A. - CREDITO, FINANCIAMENTO E INVESTIMENTO;411.939;n1;I;2;S5;14;JUNDIAI;SP;03/2020;233.152;0;168.031;18.672;16.389;6.859;4.347;3.419;2.585;12.850;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO DE CARATINGA LTDA.   SICOOB CREDCOOPER;19.449.602;b3S;I;2;S5;9;CARATINGA;MG;03/2020;232.885;12.212;85.238;68.221;35.599;6.932;6.109;3.794;2.448;12.333;0
COOPERATIVA DE POUPANCA E CRÉDITO MÚTUO DOS EMPRESÁRIOS E PROFISSIONAIS LIBERAIS DO OESTE PAULISTA - SICOOB PAULISTA;10.262.276;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;03/2020;224.811;19.898;57.007;68.209;55.734;11.732;2.764;1.531;1.884;6.053;0
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. – SICOOB COOPACREDI;65.229.254;b3S;I;2;S5;9;PATROCINIO;MG;03/2020;223.220;24.875;92.000;47.870;33.146;10.943;3.666;3.389;539;6.793;0
COOPERATIVA DE CRÉDITO RURAL E ECONOMIA COM INTERAÇÃO SOLIDÁRIA DO PLANALTO SERRA DO RIO GRANDE DO SUL - CRESOL PLANALTO SERRA;5.863.726;b3S;I;2;S5;9;SANANDUVA;RS;03/2020;219.361;0;136.502;55.262;17.272;2.797;3.455;840;1.425;1.808;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO MACHADO - CREDISIS JICRED;2.309.070;b3S;I;2;S5;9;JI-PARANA;RO;03/2020;217.462;0;75.540;105.306;22.669;5.087;1.570;2.906;1.538;2.846;0
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1.286.361;b3S;I;2;S5;9;TOLEDO;PR;03/2020;217.147;0;66.368;107.243;33.510;2.984;1.715;2.077;435;2.815;0
COOPERATIVA DE CRÉDITO DO NORTE E NOROESTE DE MINAS GERAIS LTDA. - SICOOB CREDIGERAIS;698.609;b3S;I;2;S5;9;PARACATU;MG;03/2020;216.341;5.209;70.016;69.130;47.999;8.919;2.256;5.111;1.013;6.685;0
BRK S.A. CRÉDITO, FINANCIAMENTO E INVESTIMENTO;12.865.507;n1;I;2;S4;14;SAO PAULO;SP;03/2020;216.331;12.241;51.500;77.570;60.046;13.956;957;0;0;61;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS DE TRANSPORTES DO SUL DO BRASIL - TRANSPOCRED;8.075.352;b3S;I;2;S5;9;FLORIANOPOLIS;SC;03/2020;215.376;3.116;129.529;51.308;13.505;6.014;3.061;2.542;1.444;4.857;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA OESTE CATARINENSE - CRESOL OESTE CATARINENSE;3.965.737;b3S;I;2;S5;9;XAXIM;SC;03/2020;213.828;0;93.605;90.913;20.732;4.062;1.383;748;746;1.638;0
BANCO KEB HANA DO BRASIL S.A.;2.318.507;b1;I;3;S4;2;SAO PAULO;SP;03/2020;213.454;177.034;36.420;0;0;0;0;0;0;0;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.;95.163.002;b3S;I;2;S5;9;SANTO ANGELO;RS;03/2020;213.344;28.629;49.249;86.239;32.152;10.821;2.545;1.595;1.273;840;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE  LAGOA DA PRATA E REGIÃO LTDA.   SICOOB LAGOACRED GERAIS;1.739.375;b3S;I;2;S5;9;LAGOA DA PRATA;MG;03/2020;211.125;0;89.873;56.831;40.580;12.267;6.009;2.180;707;2.676;0
SICREDI CREDUNI - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERV DAS INST PÚBLICAS DE ENSINO SUPERIOR DO ESTADO DA PARAÍBA E DAS DEMAIS INSTITUIÇÕES E ÓRGÃOS PÚBLICOS NO ESTADO DA PARAIBA LTDA.;3.428.338;b3S;I;2;S5;9;CAMPINA GRANDE;PB;03/2020;209.449;0;193.311;6.828;3.265;3.189;749;449;264;1.393;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80.959.612;b3S;I;2;S5;9;RIO DO SUL;SC;03/2020;205.712;11.981;99.678;54.582;27.003;4.493;2.454;1.753;1.457;2.312;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO MÉDIO LESTE DE MATO GROSSO - SICOOB PRIMAVERA MT;5.241.619;b3S;I;2;S5;9;PRIMAVERA DO LESTE;MT;03/2020;204.933;4.123;88.540;72.897;25.373;3.939;2.341;1.318;1.009;5.393;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO METROPOLITANA DE GOIÂNIA LTDA. - SECOVICRED;7.599.206;b3S;I;2;S5;9;GOIANIA;GO;03/2020;204.475;4.853;44.910;45.002;65.967;14.299;18.277;5.090;527;5.550;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE - SICOOB CREDIVALE/SC;86.829.827;b3S;I;2;S5;9;BRACO DO NORTE;SC;03/2020;204.044;12.895;73.433;63.517;31.996;5.694;3.051;6.581;2.146;4.732;0
LEBES FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;11.271.860;n1;I;2;S5;14;ELDORADO;RS;03/2020;202.086;0;125.363;23.999;16.198;11.398;5.513;3.508;3.075;13.031;0
COOPERATIVA DE CRÉDITO SICREDI ARACAJU;2.923.389;b3S;I;2;S5;9;ARACAJU;SE;03/2020;201.996;104;101.212;55.489;29.201;8.586;4.287;818;782;1.516;0
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DA REGIÃO DE PALMEIRA DAS MISSÕES - SICREDI GRANDE PALMEIRA/RS;87.789.178;b3S;I;2;S4;9;PALMEIRA DAS MISSOES;RS;03/2020;201.927;0;57.022;82.127;41.865;11.869;3.318;3.035;757;1.933;0
COOPERATIVA DE CRÉDITO SICOOB ALIANÇA;6.174.009;b3S;I;2;S5;9;APUCARANA;PR;03/2020;201.654;15.319;56.086;55.407;56.066;7.339;4.399;1.672;730;4.636;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BELO HORIZONTE E CIDADES POLO DO ESTADO DE MINAS GERAIS LTDA. – SICOOB NOSSACOOP;1.760.242;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2020;201.064;25.957;79.739;42.736;38.322;5.878;2.213;2.166;630;3.423;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS VALE DO CHAPECOZINHO - SICOOB VALCREDI SUL;2.090.126;b3S;I;2;S5;9;PASSOS MAIA;SC;03/2020;200.211;16.411;48.408;41.542;33.557;22.857;15.352;7.460;3.456;11.169;0
BANCO OURINVEST S.A.;78.632.767;b1;I;2;S4;8;SAO PAULO;SP;03/2020;199.834;112.234;85.962;68;1.540;0;1;0;28;0;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS SICOOB ECOCREDI;11.565.109;b3S;I;2;S5;9;TRES COROAS;RS;03/2020;198.989;2.732;47.167;53.933;53.874;12.683;11.971;2.386;4.438;9.806;0
COOPERATIVA DE CRÉDITO SICOOB COOPMIL;62.673.470;b3S;I;2;S5;9;SAO PAULO;SP;03/2020;198.284;11.636;80.768;40.932;44.065;5.234;3.334;1.949;1.590;8.776;0
COOPERATIVA DE CREDITO RURAL COM INTERACAO SOLIDARIA DE ERECHIM - CRESOL ERECHIM;2.910.987;b3S;I;2;S5;9;ERECHIM;RS;03/2020;197.167;0;83.192;77.149;21.752;4.121;3.424;1.992;525;5.012;0
COOPERATIVA DE CRÉDITO COOCRELIVRE;53.935.029;b3S;I;2;S4;9;ORLANDIA;SP;03/2020;195.650;27.715;78.586;45.046;13.595;10.418;10.441;1.559;2.015;6.274;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66.463.407;b3S;I;2;S5;9;ITAUNA;MG;03/2020;195.581;8.773;75.349;32.285;44.480;8.993;6.278;2.119;809;16.494;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.   SICOOB SAROMCREDI;66.402.207;b3S;I;2;S5;9;SAO ROQUE DE MINAS;MG;03/2020;188.109;10.018;89.177;39.877;31.249;6.352;2.684;359;586;7.807;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB UNIMAIS CENTRO LESTE PAULISTA - SICOOB UNIMAIS CENTRO LESTE PAULISTA;1.259.518;b3S;I;2;S5;9;RIO CLARO;SP;03/2020;186.993;23.372;75.828;48.039;23.009;3.984;6.985;1.050;625;4.100;0
COOPERATIVA DE CRÉDITO DOS INTEGRANTES DO PODER JUDICIÁRIO E DO MINISTÉRIO PÚBLICO DO ESTADO DE MINAS GERAIS LTDA. - SICOOB JUS-MP;3.519.240;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2020;185.595;39.934;80.650;41.551;15.357;3.400;2.199;1.437;253;815;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO;7.026.923;b3S;I;2;S5;9;UMUARAMA;PR;03/2020;183.758;20.779;65.130;50.226;30.346;9.420;2.910;1.643;911;2.392;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE BOM DESPACHO LTDA - SICOOB CREDIBOM;21.670.187;b3S;I;2;S5;9;BOM DESPACHO;MG;03/2020;182.431;7.783;73.725;46.870;29.697;8.559;4.329;2.726;691;8.051;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO LTDA. – SICOOB CREDIJUSTRA;37.079.720;b3S;I;2;S5;9;BRASILIA;DF;03/2020;181.352;52.525;79.634;26.529;12.698;3.978;1.670;744;476;3.099;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4.876.393;b3S;I;2;S5;9;FOZ DO IGUACU;PR;03/2020;180.564;9.110;63.561;39.753;41.547;11.343;6.643;2.447;1.285;4.875;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DA ALTA PAULISTA - SICOOB COCREALPA;59.869.560;b3S;I;2;S5;9;ADAMANTINA;SP;03/2020;180.362;10.928;58.630;52.746;44.087;7.618;1.928;1.363;801;2.261;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO E DOS TRANSPORTADORES RODOVIÁRIOS DE VEÍCULOS – SICOOB CREDCEG;7.789.195;b3S;I;2;S5;9;SAO BERNARDO DO CAMPO;SP;03/2020;179.912;18.171;52.857;33.920;46.816;12.956;7.546;4.848;1.618;1.180;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO ARAGUAIA LTDA.;24.830.879;b3S;I;2;S5;9;MINEIROS;GO;03/2020;179.251;7.193;74.498;36.034;32.892;16.658;5.354;2.009;339;4.275;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DAS MICRO-REGIÕES DE GOIÂNIA E ANÁPOLIS LTDA;2.935.307;b3S;I;2;S5;9;GOIANIA;GO;03/2020;179.181;34;58.605;38.274;41.989;12.045;4.984;8.042;2.155;13.053;0
COOPERATIVA DE CRÉDITO CREDICARPA LTDA. - SICOOB CREDICARPA;23.949.522;b3S;I;2;S5;9;CARMO DO PARANAIBA;MG;03/2020;177.874;9.147;85.457;53.071;14.729;3.904;2.542;2.134;75;6.815;0
COOPERATIVA DE CRÉDITO SUL-LITORÂNEA DO ESPÍRITO SANTO;32.474.884;b3S;I;2;S5;9;ALFREDO CHAVES;ES;03/2020;177.813;7.857;49.874;40.836;51.115;9.346;6.016;7.457;990;4.323;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO VALE DO PARANAPANEMA;1.637.949;b3S;I;2;S5;9;PRESIDENTE PRUDENTE;SP;03/2020;177.103;2.921;70.053;39.226;38.806;14.297;3.770;2.506;2.432;3.091;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA GRANDE GOIÂNIA LTDA.;10.209.619;b3S;I;2;S5;9;GOIANIA;GO;03/2020;174.735;15.676;43.221;29.357;42.876;14.681;8.384;5.979;3.909;10.653;0
COOPERATIVA DE CRÉDITO CREDINTER LTDA. – SICOOB CREDINTER;24.048.910;b3S;I;2;S5;9;GUARANESIA;MG;03/2020;173.905;0;91.319;28.974;31.385;10.147;2.496;1.612;1.017;6.954;0
COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA – SICOOB CREDIRIODOCE;25.606.237;b3S;I;2;S5;9;GOVERNADOR VALADARES;MG;03/2020;173.786;10.209;68.215;45.898;20.155;14.027;7.019;2.176;651;5.437;0
COOPERATIVA DE CRÉDITO CREDIUNA LTDA – SICOOB CREDIUNA;64.237.530;b3S;I;2;S5;9;ITAUNA;MG;03/2020;173.395;12.933;49.208;56.049;27.911;7.387;4.574;4.318;897;10.119;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA UNIÃO DOS VALES - CRESOL UNIÃO DOS VALES;5.231.945;b3S;I;2;S5;9;IVAIPORA;PR;03/2020;173.283;0;85.012;70.047;9.861;2.388;1.016;1.871;739;2.348;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA HORIZONTE - CRESOL HORIZONTE;5.277.312;b3S;I;2;S5;9;UNIAO DA VITORIA;PR;03/2020;171.484;0;84.661;53.013;23.967;2.814;1.543;1.829;942;2.715;0
COOPERATIVA DE CRÉDITO DA FOZ DO RIO ITAJAÍ AÇU - CREDIFOZ;9.512.539;b3S;I;2;S5;9;ITAJAI;SC;03/2020;170.596;304;90.060;36.038;18.859;8.149;3.823;2.048;2.225;9.091;0
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3.461.243;b3S;I;2;S5;9;JOINVILLE;SC;03/2020;167.175;578;99.758;37.550;14.164;6.691;2.315;966;1.068;4.084;0
BBC LEASING S.A. - ARRENDAMENTO MERCANTIL;1.852.137;n1;I;3;S4;19;SAO PAULO;SP;03/2020;166.868;0;95.293;22.972;32.274;9.144;3.177;2.120;740;1.148;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SANTO ANTÔNIO DO MONTE LTDA.   SICOOB CREDIMONTE;41.707.258;b3S;I;2;S5;9;SANTO ANTONIO DO MONTE;MG;03/2020;165.846;9.891;51.612;37.077;44.349;10.088;4.171;3.660;643;4.355;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS MÉDICOS E DEMAIS PROFISSIONAIS DA SAÚDE, ENGENHARIA, ARQUITETURA, CONTABILIDADE, ADMINISTRAÇÃO, ECONOMIA E EMPRESÁRIOS DE ERECHIM LTDA;1.572.667;b3S;I;2;S5;9;ERECHIM;RS;03/2020;165.587;25.378;48.150;46.681;39.451;4.495;447;873;0;112;0
COOPERATIVA CENTRAL DE CRÉDITO DO NORTE/NORDESTE - CENTRAL SICREDI NORTE/NORDESTE;70.119.680;b3C;I;2;S4;9;CABEDELO;PB;03/2020;164.227;0;98.441;65.786;0;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO UNICOOB OURO BRANCO - SICOOB UNICOOB OURO BRANCO;5.772.229;b3S;I;2;S5;9;PARANAVAI;PR;03/2020;163.195;3.984;27.287;22.374;38.164;24.160;8.692;13.022;10.329;15.183;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE - SICOOB-CRESSEM;54.190.525;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;03/2020;162.845;5.562;88.651;36.722;20.323;5.901;2.566;886;741;1.492;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE FORMIGA LTDA - SICOOB CREDIFOR;41.931.445;b3S;I;2;S5;9;FORMIGA;MG;03/2020;161.545;5.806;64.019;54.342;18.838;4.851;4.343;1.887;509;6.950;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA;1.705.236;b3S;I;2;S5;9;SANTANA DO LIVRAMENTO;RS;03/2020;158.842;11.276;25.824;16.593;49.328;42.484;11.064;1.644;113;516;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO TRIÂNGULO MINEIRO E SUDESTE DE GOIÁS LTDA. - SICOOB ARACREDI;68.987;b3S;I;2;S5;9;ARAGUARI;MG;03/2020;158.597;14.696;58.963;41.331;23.070;10.384;2.005;476;2.277;5.395;0
CENTRAL DAS COOPERATIVAS DE ECONOMIA E CRÉDITO DO PLANALTO CENTRAL LTDA - SICOOB PLANALTO CENTRAL;692.214;b3C;I;2;S4;9;BRASILIA;DF;03/2020;158.313;4.643;69.650;57.624;26.396;0;0;0;0;0;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA VALE DAS ÁGUAS - CRESOL VALE DAS ÁGUAS;4.663.561;b3S;I;2;S5;9;LARANJEIRAS DO SUL;PR;03/2020;157.927;0;67.152;73.578;9.385;2.120;1.519;1.081;582;2.509;0
COOPERATIVA DE CRÉDITO CREDSAOPAULO - SICOOB CREDSAOPAULO;2.197.569;b3S;I;2;S5;9;SAO JOSE DOS CAMPOS;SP;03/2020;157.875;19.923;38.316;29.137;47.922;8.894;6.399;1.070;1.128;5.085;0
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10.218.474;b3S;I;2;S5;9;SAO BENTO DO SUL;SC;03/2020;156.280;1.541;98.899;26.876;10.795;4.072;2.355;2.748;2.598;6.396;0
COOPERATIVA  DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS UNIRONDÔNIA LTDA;1.664.968;b3S;I;2;S5;9;PORTO VELHO;RO;03/2020;155.112;1.259;32.820;44.789;47.556;13.537;5.177;5.318;1.745;2.910;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA REGIÃO CENTRAL DE RONDÔNIA   SICOOB OUROCREDI;2.144.899;b3S;I;2;S5;9;OURO PRETO DO OESTE;RO;03/2020;155.081;8.795;62.284;54.105;18.693;4.050;2.531;1.004;1.496;2.123;0
COOPERATIVA DE CRÉDITO UNICRED REGIÃO DOS VALES LTDA. - UNICRED REGIÃO DOS VALES;1.796.302;b3S;I;2;S5;9;NOVO HAMBURGO;RS;03/2020;153.282;18.993;39.068;48.093;29.788;7.528;4.062;2.052;1.417;2.282;0
COOPERATIVA DE CRÉDITO CREDIRAMA LTDA - SICOOB CREDIRAMA;3.412.878;b3S;I;2;S5;9;ITURAMA;MG;03/2020;152.618;10.635;70.873;45.011;17.158;1.348;2.767;716;572;3.538;0
COOPERATIVA DE CRÉDITO POUPANÇA E INVESTIMENTO DA ALTA NOROESTE DE SÃO PAULO - SICREDI ALTA NOROESTE SP;4.484.490;b3S;I;2;S5;9;BIRIGUI;SP;03/2020;152.455;0;70.004;45.817;25.062;5.117;1.689;1.007;882;2.877;0
COOPERATIVA DE CRÉDITO DO RIO GRANDE DO NORTE - SICOOB RIO GRANDE DO NORTE;4.138.455;b3S;I;2;S5;9;NATAL;RN;03/2020;151.514;20.315;53.951;26.760;30.596;6.891;4.211;3.711;2.354;2.725;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DO VALE DAS ARAUCÁRIAS- CRESOL VALE DAS ARAUCÁRIAS;6.126.780;b3S;I;2;S5;9;GUARAPUAVA;PR;03/2020;150.269;0;79.899;53.295;11.232;1.934;1.351;822;412;1.324;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS ITAPIRANGA - SICOOB CREDITAPIRANGA SC/RS;78.483.310;b3S;I;2;S5;9;ITAPIRANGA;SC;03/2020;150.246;4.385;67.481;39.728;19.552;6.303;3.972;4.345;3.224;1.256;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DE RUBIATABA E REGIAO LTDA;73.422.792;b3S;I;2;S5;9;RUBIATABA;GO;03/2020;149.448;14.301;50.175;43.947;24.845;5.590;1.223;665;1.592;7.109;0
COOPERATIVA DE CRÉDITO DOS EMPRESÁRIOS INDUSTRIAIS VINCULADOS À FIEMG LTDA - SICOOB CREDIFIEMG;7.469.260;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2020;149.110;7.441;43.616;52.488;35.006;4.571;2.042;704;59;3.182;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE PERNAMBUCO - SICOOB PERNAMBUCO;3.732.359;b3S;I;2;S5;9;SAO JOSE DO EGITO;PE;03/2020;148.934;7.350;45.061;37.822;31.338;8.421;4.837;5.289;1.530;7.287;0
COOPERATIVA DE CRÉDITO DOS SERVIDORES MILITARES, POLÍCIA CIVIL E DA SECRETARIA DE EDUCAÇÃO DO ESTADO DE MINAS GERAIS LTDA – SICOOB COOPEMG;3.269.540;b3S;I;2;S5;9;BELO HORIZONTE;MG;03/2020;148.541;14.804;63.195;36.308;24.716;4.114;1.865;1.398;710;1.432;0
COOPERATIVA DE CRÉDITO DO SERVIDOR FEDERAL E DE EMPRESAS LTDA. - SICOOB CREDFAZ;952.415;b3S;I;2;S5;9;BRASILIA;DF;03/2020;148.180;20.731;54.300;28.281;15.498;8.446;4.502;7.647;487;8.287;0
COOPERATIVA DE CREDITO COOPLIVRE;49.389.307;b3S;I;2;S5;9;CAPIVARI;SP;03/2020;147.525;16.477;47.604;32.922;26.812;6.627;8.310;3.795;636;4.343;0
SANTANA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5.503.849;n1;I;2;S5;14;SAO PAULO;SP;03/2020;147.419;0;107.515;7.589;10.654;5.076;3.718;2.277;2.212;8.379;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS CAMPOS NOVOS - SICOOB CAMPOS NOVOS;78.862.083;b3S;I;2;S5;9;CAMPOS NOVOS;SC;03/2020;146.892;10.125;63.019;38.060;19.814;6.079;4.910;1.143;406;3.335;0
COOPERATIVA DE CRÉDITO, INVESTIMENTO E SERVIÇOS FINANCEIROS SICOOB UNI SUDESTE;86.389.236;b3S;I;2;S5;9;UBA;MG;03/2020;145.233;360;61.210;37.114;27.570;10.529;5.811;552;518;1.570;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA DE RONDÔNIA - CRESOL RONDÔNIA;10.520.232;b3S;I;2;S5;9;JI-PARANA;RO;03/2020;145.190;0;81.144;52.971;6.762;1.328;1.443;159;149;1.233;0
SICREDI NORTE - COOPERATIVA DE CRÉDITO;83.315.408;b3S;I;2;S5;9;BELEM;PA;03/2020;143.809;0;54.565;48.170;28.362;3.948;1.703;1.190;511;5.359;0
BANCO ARBI S.A.;54.403.563;b1;I;2;S4;2;RIO DE JANEIRO;RJ;03/2020;142.096;0;101.876;19.190;9.553;7.677;635;449;757;1.960;0
COOPERATIVA DE CREDITO, POUPANCA E INVESTIMENTO DO RIO DE JANEIRO - SICREDI RIO RJ;72.128.440;b3S;I;2;S5;9;RIO DE JANEIRO;RJ;03/2020;139.434;0;31.609;54.918;28.545;9.092;3.665;1.589;2.608;7.409;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA TRIUNFO - CRESOL TRIUNFO;8.560.508;b3S;I;2;S5;9;SAO JOAO DO TRIUNFO;PR;03/2020;139.136;0;59.040;47.541;22.903;3.865;1.606;1.247;196;2.739;0
COOPERATIVA DE CRÉDITO RURAL COM INTERAÇÃO SOLIDÁRIA PROGRESSO - CRESOL PROGRESSO;2.448.310;b3S;I;2;S5;9;CASCAVEL;PR;03/2020;138.574;0;56.766;63.858;11.133;2.904;922;635;657;1.698;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSAO DA MATA MINEIRA LTDA - SICOOB CREDIMATA;1.152.097;b3S;I;2;S5;9;VOLTA GRANDE;MG;03/2020;137.036;7.119;51.122;41.470;20.434;4.921;3.366;2.178;290;6.136;0
COOPERATIVA DE CREDITO DE LIVRE ADMISSÃO DO VALE DO SÃO PATRICIO LTDA.;968.602;b3S;I;2;S5;9;GOIANESIA;GO;03/2020;136.753;0;46.628;29.791;29.482;18.234;3.937;1.906;1.875;4.899;0
COOPERATIVA DE CRÉDITO DO NORDESTE E CENTROS NORTE E SUL DA BAHIA LTDA. - SICOOB COOPERE;73.398.646;b3S;I;2;S5;9;VALENTE;BA;03/2020;136.306;15.840;50.360;34.380;22.846;4.076;1.551;1.110;2.011;4.132;0
